timestamp_iso,benchmark_label,input_lfr_rel,lfr_file_stem,success,overall_score,sec_compile_lfr_s,sec_flatten_variant_outputs_s,sec_lfr_to_mint_cumulative_s,sec_lfr_to_unplaced_json_cumulative_s,sec_unplaced_json_to_pr_s,sec_wall_total_s,pr_json_path
2026-05-06T20:01:04+00:00,TechnologyMapping/tree_fanout_mapping.lfr,TechnologyMapping/tree_fanout_mapping.lfr,tree_fanout_mapping,1,0.697517,0.211343,0.001687,0.213029,0.213107,0.003575,0.216682,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/tree_fanout_mapping/tree_fanout_fromLFR_PR.json
2026-05-06T20:01:05+00:00,TechnologyMapping/tree_fanout_mapping2.lfr,TechnologyMapping/tree_fanout_mapping2.lfr,tree_fanout_mapping2,1,0.695869,0.213269,0.001585,0.214855,0.214938,0.001946,0.216884,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/tree_fanout_mapping2/tree_fanout2_fromLFR_PR.json
2026-05-06T20:01:06+00:00,TechnologyMapping/tree_fanout_mapping3.lfr,TechnologyMapping/tree_fanout_mapping3.lfr,tree_fanout_mapping3,1,0.697209,0.222296,0.001395,0.223691,0.223711,0.003031,0.226742,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/tree_fanout_mapping3/tree_fanout_mapping3_fromLFR_PR.json
2026-05-06T20:01:07+00:00,TechnologyMapping/tree_storage_bus_mapping.lfr,TechnologyMapping/tree_storage_bus_mapping.lfr,tree_storage_bus_mapping,1,0.692619,0.224825,0.001368,0.226193,0.226215,0.005020,0.231235,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/TechnologyMapping/tree_storage_bus_mapping/tree_storage_bus_mapping_fromLFR_PR.json
2026-05-06T20:01:09+00:00,Transport Networks/distribute_network_examples.lfr,Transport Networks/distribute_network_examples.lfr,distribute_network_examples,1,0.698053,0.354428,0.001373,0.355802,0.355823,0.003177,0.359001,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Transport Networks/distribute_network_examples/distribute_network_examples_fromLFR_PR.json
2026-05-06T20:01:10+00:00,Transport Networks/one_to_8.lfr,Transport Networks/one_to_8.lfr,one_to_8,1,0.698368,0.331239,0.001404,0.332643,0.332665,0.003293,0.335958,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Transport Networks/one_to_8/one_to_8_fromLFR_PR.json
2026-05-06T20:01:11+00:00,Transport Networks/one_to_one.lfr,Transport Networks/one_to_one.lfr,one_to_one,1,0.695508,0.176556,0.001366,0.177922,0.177942,0.000894,0.178837,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/Transport Networks/one_to_one/one_to_one_fromLFR_PR.json
2026-05-06T20:01:12+00:00,chthesis/grad_cells.lfr,chthesis/grad_cells.lfr,grad_cells,1,0.689999,0.336104,0.001329,0.337433,0.337453,0.003889,0.341341,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/chthesis/grad_cells/grad_cells_fromLFR_PR.json
2026-05-06T20:01:13+00:00,chthesis/hasty.lfr,chthesis/hasty.lfr,hasty,1,0.688919,0.198973,0.001615,0.200588,0.200619,0.001790,0.202409,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/chthesis/hasty/hasty_fromLFR_PR.json
2026-05-06T20:01:14+00:00,chthesis/logic04.lfr,chthesis/logic04.lfr,logic04,1,0.694735,0.491609,0.001550,0.493159,0.493183,0.004776,0.497960,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/chthesis/logic04/logic04_fromLFR_PR.json
2026-05-06T20:01:15+00:00,chthesis/multi_input.lfr,chthesis/multi_input.lfr,multi_input,1,0.691341,0.274898,0.001439,0.276337,0.276365,0.002092,0.278458,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/chthesis/multi_input/multi_input_fromLFR_PR.json
2026-05-06T20:01:16+00:00,chthesis/net_mux.lfr,chthesis/net_mux.lfr,net_mux,1,0.400245,0.303042,0.001388,0.304431,0.304465,0.001579,0.306045,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/chthesis/net_mux/net_mux_fromLFR_PR.json
2026-05-06T20:01:18+00:00,chthesis/rotary16.lfr,chthesis/rotary16.lfr,rotary16,1,0.401377,0.479243,0.001389,0.480632,0.480654,0.001925,0.482579,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/chthesis/rotary16/rotary16_fromLFR_PR.json
2026-05-06T20:01:19+00:00,chthesis/rotary_cells.lfr,chthesis/rotary_cells.lfr,rotary_cells,1,0.693088,0.272864,0.001474,0.274338,0.274360,0.001958,0.276318,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/chthesis/rotary_cells/rotary_cells_fromLFR_PR.json
2026-05-06T20:01:20+00:00,chthesis/tdroplet.lfr,chthesis/tdroplet.lfr,tdroplet,1,0.689581,0.293464,0.001590,0.295054,0.295078,0.003094,0.298173,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/chthesis/tdroplet/tdroplet_fromLFR_PR.json
2026-05-06T20:01:21+00:00,distribute-expressions/and_annotation_test.lfr,distribute-expressions/and_annotation_test.lfr,and_annotation_test,1,0.696135,0.229783,0.001311,0.231094,0.231114,0.001502,0.232616,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-expressions/and_annotation_test/and_annotation_test_fromLFR_PR.json
2026-05-06T20:01:22+00:00,distribute-expressions/dist_expression1.lfr,distribute-expressions/dist_expression1.lfr,dist_expression1,1,0.700094,0.162426,0.001377,0.163803,0.163824,0.000687,0.164512,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-expressions/dist_expression1/dist_expression1_fromLFR_PR.json
2026-05-06T20:01:23+00:00,distribute-expressions/dist_expression2.lfr,distribute-expressions/dist_expression2.lfr,dist_expression2,1,0.400086,0.173979,0.001565,0.175545,0.175573,0.000657,0.176230,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-expressions/dist_expression2/dist_expression2_fromLFR_PR.json
2026-05-06T20:01:24+00:00,distribute-expressions/dist_expression3.lfr,distribute-expressions/dist_expression3.lfr,dist_expression3,1,0.400086,0.174906,0.001348,0.176254,0.176275,0.000579,0.176854,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-expressions/dist_expression3/dist_expression3_fromLFR_PR.json
2026-05-06T20:01:25+00:00,distribute-library/cell_traps_4.lfr,distribute-library/cell_traps_4.lfr,cell_traps_4,1,0.700094,0.165581,0.001411,0.166993,0.167013,0.000673,0.167686,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/cell_traps_4/cell_traps_4_fromLFR_PR.json
2026-05-06T20:01:26+00:00,distribute-library/hv_storage_grid_04.lfr,distribute-library/hv_storage_grid_04.lfr,hv_storage_grid_04,1,0.700094,0.158627,0.002308,0.160935,0.160971,0.001120,0.162090,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/hv_storage_grid_04/hv_storage_grid_04_fromLFR_PR.json
2026-05-06T20:01:27+00:00,distribute-library/hv_storage_grid_08.lfr,distribute-library/hv_storage_grid_08.lfr,hv_storage_grid_08,1,0.700094,0.157857,0.001442,0.159300,0.159327,0.000697,0.160024,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/hv_storage_grid_08/hv_storage_grid_08_fromLFR_PR.json
2026-05-06T20:01:28+00:00,distribute-library/hv_storage_grid_16.lfr,distribute-library/hv_storage_grid_16.lfr,hv_storage_grid_16,1,0.700094,0.176042,0.002052,0.178094,0.178126,0.000991,0.179117,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/hv_storage_grid_16/hv_storage_grid_16_fromLFR_PR.json
2026-05-06T20:01:29+00:00,distribute-library/hv_storage_grid_32.lfr,distribute-library/hv_storage_grid_32.lfr,hv_storage_grid_32,1,0.700094,0.163329,0.001642,0.164971,0.164995,0.000871,0.165866,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/hv_storage_grid_32/hv_storage_grid_32_fromLFR_PR.json
2026-05-06T20:01:30+00:00,distribute-library/hv_storage_grid_64.lfr,distribute-library/hv_storage_grid_64.lfr,hv_storage_grid_64,1,0.700094,0.157603,0.001423,0.159026,0.159049,0.000735,0.159784,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/hv_storage_grid_64/hv_storage_grid_64_fromLFR_PR.json
2026-05-06T20:01:31+00:00,distribute-library/mux_02_in.lfr,distribute-library/mux_02_in.lfr,mux_02_in,1,0.696407,0.221021,0.001627,0.222648,0.222677,0.001782,0.224459,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_02_in/mux_02_in_fromLFR_PR.json
2026-05-06T20:01:32+00:00,distribute-library/mux_02_out.lfr,distribute-library/mux_02_out.lfr,mux_02_out,1,0.696407,0.212260,0.001411,0.213671,0.213692,0.001245,0.214938,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_02_out/mux_02_out_fromLFR_PR.json
2026-05-06T20:01:33+00:00,distribute-library/mux_04_in.lfr,distribute-library/mux_04_in.lfr,mux_04_in,1,0.696722,0.265581,0.001389,0.266970,0.266993,0.001824,0.268818,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_04_in/mux_04_in_fromLFR_PR.json
2026-05-06T20:01:34+00:00,distribute-library/mux_04_out.lfr,distribute-library/mux_04_out.lfr,mux_04_out,1,0.697434,0.244972,0.001417,0.246389,0.246411,0.001953,0.248364,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_04_out/mux_04_out_fromLFR_PR.json
2026-05-06T20:01:35+00:00,distribute-library/mux_08_in.lfr,distribute-library/mux_08_in.lfr,mux_08_in,1,0.698368,0.338820,0.001430,0.340250,0.340272,0.003202,0.343474,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_08_in/mux_08_in_fromLFR_PR.json
2026-05-06T20:01:36+00:00,distribute-library/mux_08_out.lfr,distribute-library/mux_08_out.lfr,mux_08_out,1,0.697508,0.358661,0.001404,0.360065,0.360087,0.003244,0.363331,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_08_out/mux_08_out_fromLFR_PR.json
2026-05-06T20:01:38+00:00,distribute-library/mux_16_in.lfr,distribute-library/mux_16_in.lfr,mux_16_in,1,0.698950,0.483223,0.001609,0.484832,0.484855,0.006472,0.491327,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_16_in/mux_16_in_fromLFR_PR.json
2026-05-06T20:01:39+00:00,distribute-library/mux_16_out.lfr,distribute-library/mux_16_out.lfr,mux_16_out,1,0.698838,0.472410,0.001429,0.473840,0.473861,0.005858,0.479719,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_16_out/mux_16_out_fromLFR_PR.json
2026-05-06T20:01:41+00:00,distribute-library/mux_32_in.lfr,distribute-library/mux_32_in.lfr,mux_32_in,1,0.699050,0.835158,0.001455,0.836613,0.836635,0.011699,0.848333,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_32_in/mux_32_in_fromLFR_PR.json
2026-05-06T20:01:42+00:00,distribute-library/mux_32_out.lfr,distribute-library/mux_32_out.lfr,mux_32_out,1,0.699095,0.807578,0.001404,0.808982,0.809003,0.011391,0.820394,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_32_out/mux_32_out_fromLFR_PR.json
2026-05-06T20:01:45+00:00,distribute-library/mux_64_in.lfr,distribute-library/mux_64_in.lfr,mux_64_in,1,0.699494,1.503529,0.001927,1.505456,1.505486,0.064423,1.569909,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_64_in/mux_64_in_fromLFR_PR.json
2026-05-06T20:01:47+00:00,distribute-library/mux_64_out.lfr,distribute-library/mux_64_out.lfr,mux_64_out,1,0.699689,1.462589,0.002988,1.465578,1.465609,0.061753,1.527362,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/mux_64_out/mux_64_out_fromLFR_PR.json
2026-05-06T20:01:48+00:00,distribute-library/single_storage_grid_01.lfr,distribute-library/single_storage_grid_01.lfr,single_storage_grid_01,1,0.700094,0.156095,0.001486,0.157581,0.157605,0.000685,0.158290,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/single_storage_grid_01/single_storage_grid_01_fromLFR_PR.json
2026-05-06T20:01:49+00:00,distribute-library/single_storage_grid_02.lfr,distribute-library/single_storage_grid_02.lfr,single_storage_grid_02,1,0.700094,0.191703,0.002055,0.193759,0.193794,0.001061,0.194855,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/single_storage_grid_02/single_storage_grid_02_fromLFR_PR.json
2026-05-06T20:01:50+00:00,distribute-library/single_storage_grid_04.lfr,distribute-library/single_storage_grid_04.lfr,single_storage_grid_04,1,0.700094,0.149568,0.001354,0.150922,0.150946,0.000649,0.151594,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/single_storage_grid_04/single_storage_grid_04_fromLFR_PR.json
2026-05-06T20:01:51+00:00,distribute-library/single_storage_grid_08.lfr,distribute-library/single_storage_grid_08.lfr,single_storage_grid_08,1,0.700094,0.164975,0.002030,0.167005,0.167036,0.000979,0.168014,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/single_storage_grid_08/single_storage_grid_08_fromLFR_PR.json
2026-05-06T20:01:52+00:00,distribute-library/single_storage_grid_16.lfr,distribute-library/single_storage_grid_16.lfr,single_storage_grid_16,1,0.700094,0.153416,0.001619,0.155035,0.155062,0.000732,0.155794,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/single_storage_grid_16/single_storage_grid_16_fromLFR_PR.json
2026-05-06T20:01:53+00:00,distribute-library/single_storage_grid_32.lfr,distribute-library/single_storage_grid_32.lfr,single_storage_grid_32,1,0.700094,0.177945,0.001526,0.179470,0.179494,0.000756,0.180250,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/single_storage_grid_32/single_storage_grid_32_fromLFR_PR.json
2026-05-06T20:01:54+00:00,distribute-library/single_storage_grid_64.lfr,distribute-library/single_storage_grid_64.lfr,single_storage_grid_64,1,0.700094,0.155624,0.001670,0.157294,0.157320,0.000916,0.158236,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/single_storage_grid_64/single_storage_grid_64_fromLFR_PR.json
2026-05-06T20:01:55+00:00,distribute-library/transposer_02.lfr,distribute-library/transposer_02.lfr,transposer_02,1,0.696391,0.280762,0.001771,0.282533,0.282560,0.002693,0.285253,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/transposer_02/transposer_02_fromLFR_PR.json
2026-05-06T20:01:57+00:00,distribute-library/transposer_03.lfr,distribute-library/transposer_03.lfr,transposer_03,1,0.697220,0.301769,0.001588,0.303357,0.303384,0.003387,0.306770,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/transposer_03/transposer_03_fromLFR_PR.json
2026-05-06T20:01:58+00:00,distribute-library/transposer_04.lfr,distribute-library/transposer_04.lfr,transposer_04,1,0.696981,0.377906,0.001459,0.379365,0.379388,0.003636,0.383024,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/transposer_04/transposer_04_fromLFR_PR.json
2026-05-06T20:01:59+00:00,distribute-library/transposer_08.lfr,distribute-library/transposer_08.lfr,transposer_08,1,0.700094,0.158248,0.001405,0.159653,0.159675,0.000728,0.160403,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/transposer_08/transposer_08_fromLFR_PR.json
2026-05-06T20:02:00+00:00,distribute-library/transposer_16.lfr,distribute-library/transposer_16.lfr,transposer_16,1,0.700094,0.154831,0.001420,0.156251,0.156273,0.000753,0.157027,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/transposer_16/transposer_16_fromLFR_PR.json
2026-05-06T20:02:01+00:00,distribute-library/transposer_32.lfr,distribute-library/transposer_32.lfr,transposer_32,1,0.700094,0.153044,0.002448,0.155492,0.155530,0.001148,0.156679,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/transposer_32/transposer_32_fromLFR_PR.json
2026-05-06T20:02:02+00:00,distribute-library/transposer_64.lfr,distribute-library/transposer_64.lfr,transposer_64,1,0.700094,0.158714,0.001562,0.160276,0.160304,0.000730,0.161034,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/distribute-library/transposer_64/transposer_64_fromLFR_PR.json
2026-05-06T20:02:03+00:00,dropgen/dropletgenerator.lfr,dropgen/dropletgenerator.lfr,dropletgenerator,1,0.675864,0.168949,0.001334,0.170283,0.170304,0.000869,0.171172,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropgen/dropletgenerator/dropletgenerator_fromLFR_PR.json
2026-05-06T20:02:04+00:00,dropgen/dropletgenerator2.lfr,dropgen/dropletgenerator2.lfr,dropletgenerator2,1,0.700064,0.211273,0.001461,0.212734,0.212757,0.001049,0.213806,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropgen/dropletgenerator2/dropletgenerator2_fromLFR_PR.json
2026-05-06T20:02:05+00:00,dropgen/dropletgenerator3.lfr,dropgen/dropletgenerator3.lfr,dropletgenerator3,1,0.700060,0.216758,0.001605,0.218363,0.218388,0.001330,0.219717,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropgen/dropletgenerator3/dropletgenerator3_fromLFR_PR.json
2026-05-06T20:02:06+00:00,dropgen/dropletgenerator4.lfr,dropgen/dropletgenerator4.lfr,dropletgenerator4,1,0.700068,0.195452,0.001538,0.196990,0.197014,0.001044,0.198058,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropgen/dropletgenerator4/dropletgenerator4_fromLFR_PR.json
2026-05-06T20:02:07+00:00,dropx/dropx_test1.lfr,dropx/dropx_test1.lfr,dropx_test1,1,0.684827,0.206188,0.001572,0.207760,0.207786,0.001522,0.209308,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dropx_test1/dropx_test1_fromLFR_PR.json
2026-05-06T20:02:08+00:00,dropx/dropx_test2.lfr,dropx/dropx_test2.lfr,dropx_test2,1,0.686649,0.258405,0.001432,0.259837,0.259859,0.001864,0.261723,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dropx_test2/dropx_test2_fromLFR_PR.json
2026-05-06T20:02:09+00:00,dropx/dropx_test3.lfr,dropx/dropx_test3.lfr,dropx_test3,1,0.685479,0.253207,0.001600,0.254807,0.254831,0.002794,0.257625,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dropx_test3/dropx_test3_fromLFR_PR.json
2026-05-06T20:02:10+00:00,dropx/dropx_test4.lfr,dropx/dropx_test4.lfr,dropx_test4,1,0.676530,0.214908,0.001569,0.216477,0.216499,0.001725,0.218224,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dropx_test4/dropx_test4_fromLFR_PR.json
2026-05-06T20:02:11+00:00,dropx/dx1.lfr,dropx/dx1.lfr,dx1,1,0.683024,0.247219,0.001396,0.248615,0.248637,0.001932,0.250568,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx1/dx1_fromLFR_PR.json
2026-05-06T20:02:12+00:00,dropx/dx10.lfr,dropx/dx10.lfr,dx10,1,0.688095,0.245764,0.001407,0.247171,0.247192,0.001723,0.248915,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx10/dx10_fromLFR_PR.json
2026-05-06T20:02:13+00:00,dropx/dx11.lfr,dropx/dx11.lfr,dx11,1,0.684076,0.271252,0.001447,0.272699,0.272720,0.002656,0.275377,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx11/dx11_fromLFR_PR.json
2026-05-06T20:02:14+00:00,dropx/dx12.lfr,dropx/dx12.lfr,dx12,1,0.684399,0.257042,0.001444,0.258486,0.258509,0.002184,0.260693,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx12/dx12_fromLFR_PR.json
2026-05-06T20:02:16+00:00,dropx/dx13.lfr,dropx/dx13.lfr,dx13,1,0.682588,0.331643,0.001664,0.333307,0.333333,0.003523,0.336856,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx13/dx13_fromLFR_PR.json
2026-05-06T20:02:17+00:00,dropx/dx14.lfr,dropx/dx14.lfr,dx14,1,0.670000,0.289959,0.001410,0.291369,0.291390,0.002837,0.294226,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx14/dx14_fromLFR_PR.json
2026-05-06T20:02:18+00:00,dropx/dx15.lfr,dropx/dx15.lfr,dx15,1,0.660150,0.252082,0.001544,0.253626,0.253654,0.001685,0.255338,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx15/dx15_fromLFR_PR.json
2026-05-06T20:02:19+00:00,dropx/dx2.lfr,dropx/dx2.lfr,dx2,1,0.685868,0.276938,0.001395,0.278333,0.278354,0.002323,0.280677,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx2/dx2_fromLFR_PR.json
2026-05-06T20:02:20+00:00,dropx/dx3.lfr,dropx/dx3.lfr,dx3,1,0.677826,0.250353,0.001448,0.251801,0.251822,0.002024,0.253846,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx3/dx3_fromLFR_PR.json
2026-05-06T20:02:21+00:00,dropx/dx4.lfr,dropx/dx4.lfr,dx4,1,0.687083,0.394800,0.001439,0.396238,0.396259,0.003498,0.399757,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx4/dx4_fromLFR_PR.json
2026-05-06T20:02:22+00:00,dropx/dx5.lfr,dropx/dx5.lfr,dx5,1,0.682936,0.297436,0.001427,0.298863,0.298885,0.002647,0.301532,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx5/dx5_fromLFR_PR.json
2026-05-06T20:02:23+00:00,dropx/dx6.lfr,dropx/dx6.lfr,dx6,1,0.668988,0.253608,0.001334,0.254942,0.254962,0.001680,0.256643,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx6/dx6_fromLFR_PR.json
2026-05-06T20:02:24+00:00,dropx/dx7.lfr,dropx/dx7.lfr,dx7,1,0.685870,0.287843,0.001593,0.289436,0.289464,0.003353,0.292817,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx7/dx7_fromLFR_PR.json
2026-05-06T20:02:26+00:00,dropx/dx8.lfr,dropx/dx8.lfr,dx8,1,0.685939,0.322954,0.001460,0.324414,0.324435,0.003400,0.327835,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx8/dx8_fromLFR_PR.json
2026-05-06T20:02:27+00:00,dropx/dx9.lfr,dropx/dx9.lfr,dx9,1,0.691159,0.296411,0.001527,0.297939,0.297964,0.002782,0.300746,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/dropx/dx9/dx9_fromLFR_PR.json
2026-05-06T20:02:28+00:00,ghissues/issue10.lfr,ghissues/issue10.lfr,issue10,1,0.400060,0.231079,0.001382,0.232460,0.232483,0.000842,0.233325,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ghissues/issue10/issue10_fromLFR_PR.json
2026-05-06T20:02:29+00:00,ghissues/issue15.lfr,ghissues/issue15.lfr,issue15,1,0.660150,0.248163,0.001439,0.249602,0.249626,0.001637,0.251263,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ghissues/issue15/issue15_fromLFR_PR.json
2026-05-06T20:02:30+00:00,ghissues/issue2.lfr,ghissues/issue2.lfr,issue2,1,0.700094,0.160043,0.001414,0.161457,0.161477,0.000736,0.162213,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ghissues/issue2/issue2_fromLFR_PR.json
2026-05-06T20:02:31+00:00,ghissues/issue3.lfr,ghissues/issue3.lfr,issue3,1,0.700060,0.210347,0.001406,0.211753,0.211774,0.000930,0.212704,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ghissues/issue3/issue3_fromLFR_PR.json
2026-05-06T20:02:32+00:00,ghissues/issue6.lfr,ghissues/issue6.lfr,issue6,1,0.676999,0.273428,0.001407,0.274835,0.274856,0.001194,0.276049,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ghissues/issue6/issue6_fromLFR_PR.json
2026-05-06T20:02:33+00:00,ghissues/issue7.lfr,ghissues/issue7.lfr,issue7,1,0.700048,0.221690,0.002326,0.224016,0.224041,0.002635,0.226675,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ghissues/issue7/issue7_fromLFR_PR.json
